user,item,rating
amandabaum2,122266,5
Meaghan,70538,2
Natalie,61110,5
Sandra,27439,4
Lacey,80238,5
Haley,77951,4
caitlin.beath,61110,4
lizadviento,102736,3
amore101,103764,3
amandabaum2,62447,4
trancegemini613,69157,5
Sharis,32406,5
mruby70,106242,3
ashdenooij,32236,5
trancegemini613,104741,4
amore101,21296,4
Sharis,116313,5
daniellestern87,116716,5
alw285,103764,3
Debbie,120558,1
ethel_aldehyde,21296,2
lizadviento,71607,4
ethel_aldehyde,35525,4
ethel_aldehyde,60724,3
Kate,69157,5
karin.castroj,55967,4
cdouglas14,105202,3
kitkat99,24853,5
Meagan,50818,2
Cassie,116716,5
Danielle,73186,4
Bonnie,24853,3
Ciarra,113211,3
Becca,64745,4
Eliza,56289,4
Abigail,75947,5
erica,84931,3
Kate,64745,5
Becca,77998,5
Amber,114452,4
Kimberly,103764,5
Becca,31752,3
cdouglas14,114770,5
jemahfood,85507,5
Ciarra,116736,5
Naomi,77949,4
cdouglas14,16411,2
annmarieminichiello,82496,5
cdouglas14,114371,3
Emilie,67507,4
truna_ali,120558,4
Meagan,32236,5
lmiraw723,118020,5
cdouglas14,77879,5
Naomi,34931,5
Roberta,28967,3
kt,32405,4
Robin,24853,2
Stacey,62447,5
Carla,59176,4
Bec,49525,5
Undisclosed,50818,2
Sandra,107539,3
Ryan,129392,5
Emily,55967,4
ejschecter,84436,5
ejschecter,77879,5
Amanda,107927,5
Nicole,7443,2
Claire,67507,5
suavisvinum,109327,4
Martha,134077,4
Erica,31644,5
Asuka,67507,5
Meg,107539,5
Jenna,129096,4
snoopylvr818,34931,5
maritza,67507,5
Elizabeth,111984,5
annaoufan,107539,5
Edith,11960,5
annaoufan,22563,3
cassie.cueva,107539,5
christinestephens1,22563,5
Kim,77878,5
Karla,82256,5
Elizabeth,114010,5
Lane,106758,5
Asuka,71607,4
Yo,119732,5
mini_maize,120558,5
Angie,47325,4
lezoey,34937,5
Jo,69157,5
ModAmy,82496,5
Cindi,113211,2
Angie,80238,4
Carla,31752,3
Kim,78227,4
Tanya,80238,5
kaitlin,132261,5
Carla,110824,5
Maureen,24853,4
luftashif,69157,5
Meisha,24853,5
blkbutterfly3871,110004,5
Sara,55967,4
Jaclyn,129267,4
anna,67194,3
Betsy,84931,4
Margaret,7443,4
Margaret,111984,4
Connie,32406,4
emily.r.phillips,47325,5
Lindsay,108521,5
Chiara,129096,5
Sedonie,34935,4
robinsreward,54222,5
hillymack,119314,4
Hayley,67507,2
Hannah,134077,3
anna,129392,4
hillymack,122266,4
Jaclyn,50818,5
Betsy,84436,4
kathy,59176,4
Nancy,67507,5
dana.byrd.phd,35525,3
Amber,50818,4
becky,34935,4
dana.byrd.phd,70538,3
Erin,132261,5
Carrie,131290,4
dana.byrd.phd,82288,2
Lisa,116736,5
Carrie,77879,5
Debbie,70538,5
Kimberly,84931,5
dana.byrd.phd,69157,5
Sara,107539,4
Amanda,84931,5
Sara,59176,4
jemahfood,34937,4
scarletthart,110824,5
Brandi,64745,4
Marissa,110824,4
Angela,103764,5
mlirobinson,7443,3
Jo,117276,5
Christine,118317,5
christina.allen06,128359,5
Asuka,62482,4
gina8576,110842,1
Jo,108260,5
Chelsey,134265,5
Michele,24853,4
Julie,56780,5
stephanie,126993,5
Caitlin,11960,3
erinmbundren,89042,2
Jo,67197,5
gr8fulphan15,117620,5
ModLover,129096,5
stephanie,63583,1
Caitlin,80003,3
Heather,57369,2
Marissa,103764,5
Patricia,61110,4
Kiera,82288,4
kellyamcdaniel,114610,1
Bonnie,84436,2
ajbracho93,106758,5
Gina,65046,2
Vanessa,110004,1
ana,44261,4
Ashley,44261,1
palmmadison,47325,5
Anastasia,50405,3
emilyrchamplin,50818,5
Bonnie,54887,5
Sarah,36172,4
asllyon,54222,5
Jamie,58990,1
Robin,55967,3
Stephanie,70478,5
Mary,111984,4
Kristen,114770,5
Bonnie,57369,1
Chloe,128563,4
kaax2d,32405,5
catriona79,60724,1
Hope,69157,5
Lynn,126993,3
Chloe,82496,3
asllyon,32403,3
riverwaters7,77878,4
Victoria,78573,4
Amanda,67022,5
SpiffyEclaire,67531,3
Marlena,27439,5
komplicated,63583,4
ethomann,68332,4
vanessa.rivas,77879,5
emilyrchamplin,114452,2
komplicated,84931,3
emily,59176,5
Amanda,113211,2
laura,107539,5
ModJay,32236,5
Brandy,129392,5
Larissa,126114,4
catjsmith,114610,4
Leanne,102736,2
Megan,78227,2
liz.biro.07,105593,5
Kiki,128359,5
Rochelle,113512,1
amsigarlaki,77879,4
Laura,50818,3
Whitney,65046,5
Geraldine,62482,4
Claudia,56780,4
hanley.anne.m,77879,5
Kiki,34935,5
antucker2882,77879,4
paulaborgesbr,77998,5
Undisclosed,11960,4
Margaret,75947,4
Asuka,28967,3
amgunoe,114610,3
lezoey,21296,5
redfoxbluedog,72310,4
Crystle,47325,5
Mari,107927,5
crystalw,49587,3
Leanne,80238,1
Meshe,118020,5
Meshe,7443,1
Chiara,67531,1
Jen,72816,4
Stephanie,32236,5
ModCloth,77625,5
aklein00288,22563,4
Jordan,73186,3
Hilary,77625,3
sweetheartjess,129278,3
moehoff,77998,5
Ali,107927,5
nikkiconti,62482,5
kszadyr,72816,3
aklein00288,34935,5
Kaitlin,114610,5
Kaitlin,31752,5
Catherine,123653,4
aklein00288,114010,5
Kaitlin,36172,3
ameejoshi,113512,5
Alanna,77878,4
Jen,105593,5
sweetheartjess,78227,5
Ali,131290,1
Michele,11960,2
Catherine,77951,5
Jessie,70538,5
ameejoshi,102736,4
Alissa,16411,1
aklein00288,106758,5
palmmadison,102736,5
kla0401,62447,5
Julie,69157,5
anicaperez9,22563,4
Anna,77949,4
Jenn,24853,4
kadyjoi,110004,3
Anna,11960,3
Sarah,89044,4
Evelyn,77879,4
anicaperez9,107043,4
Anna,105593,4
Mindy,40899,5
Sarah,107926,2
Gabriela,106242,5
vjr255,47397,5
Bailey,73186,5
erinstutesman,118317,2
Laura,70478,5
Irene,34935,4
Katherine,71607,5
mollycschned,62482,5
shazia.hassam,70538,4
millies_way,113512,4
Celia,114452,4
Loren,84931,4
palmmadison,67531,5
erinstutesman,50405,4
Chelsea,110820,5
Mary,124877,5
Sara,133300,5
millies_way,78224,5
Susan,47397,5
kristine,47325,5
Martha,129096,5
kreshel,129267,4
nicole,27439,5
Diane,40899,3
jaz1206,80003,4
Meg,129267,5
Sara,114010,5
Sara,129096,5
Taylor,114010,4
Beatriz,77878,3
ljg715,35272,4
stallings.missy,59176,5
Tracey,50818,4
M.,50818,4
Miranda,76049,5
Diane,28252,5
palmmadison,72310,3
Robin,84931,3
annmarieminichiello,106758,5
Diane,56780,5
sophia,44893,5
samantha,75947,5
Diane,55967,2
alyssalimberg,63583,4
Jennifer,58990,3
Ali,106242,4
csumner78,78227,4
Tina,133300,5
Jessica,52406,5
Sarah,106242,5
Kim,65046,3
brianne,112771,5
mivanryzin,106758,5
Sandy,89042,2
loweshop420,89042,4
Chrissy,70230,5
Stacy,129160,4
Amy,129160,3
rae.phoebe.burns,128563,4
Jenny,84436,1
Angela,82256,4
Megan,82256,4
Megan,27439,5
Jennifer,108260,4
sydneyrroth,32403,5
Shaunna,21296,2
sydneyrroth,24853,5
rebeechi,34931,5
Meg,110004,3
loweshop420,34931,5
brianne,107926,5
jeweliecosta,69157,5
new.classicxx,109327,5
Chrissy,62447,3
Nicola,70478,4
Jaclyn,50405,4
Ana,57369,5
Brandi,110824,5
Tara,28252,5
Rochelle,78224,3
Pamela,28967,4
riverwaters7,27439,5
katelyn815,106242,5
Leslie,126993,4
4jess,77625,5
catriona79,40899,5
caritouribee,78573,5
Kirsten,106758,4
snoopylvr818,32405,5
anisajali,58990,4
Ashley,61110,4
kauria,118020,5
Kristi,63583,1
kendall.lee11,80003,1
acciomusic,123500,5
Laura,82288,5
darbi87,47397,4
Jenny,105202,4
Carrie,44261,5
4jess,34937,5
Danielle,16411,2
suavisvinum,89042,5
Kathleen,67507,4
Stephanie,50818,5
ddenault90,129278,5
eddiehavok,119314,5
devildoll13,89042,5
Marissa,110820,5
lowens2024,84436,2
KT,21296,5
jessiehazelwood,82256,5
Emma,50818,4
bdskurski,63583,5
Ashley,110004,2
lowens2024,105593,5
themartineau,114770,5
Alison,34937,3
devildoll13,34937,5
Jana,103764,4
Jennifer,131290,5
lowens2024,34935,5
Meowster,65046,5
Audrey,112771,2
Lauren,59176,5
marneynoelle,35525,3
Stephanie,110820,5
alexmatson88,55967,3
Tricia,50818,5
diana.hilton,70478,5
Christiana,82256,5
Amy,31644,5
Susie,49587,5
fionajean13,58990,5
Kirsten,84931,5
Rikki,47657,3
hobble_bobble,34935,3
Mari,56780,5
jessica,62447,2
Kristle,11960,5
jo.wynaden,85507,1
Martha,123653,5
redghostcar,36172,4
Elizabeth,82288,5
Jaime,80427,2
operagirl99,67194,5
Kristle,73186,4
Carrie,69157,5
hobble_bobble,35272,5
Shaunna,24853,5
marneynoelle,133300,5
monikaelise,105593,5
sarah.scarboro,89042,5
ncoppola2009,126993,5
Veronica,21296,5
sarah.scarboro,105593,5
sarah.scarboro,106242,4
jeragales,77878,5
Vivian,56780,5
Katy,116736,4
Jessie,129096,5
molybdenum2011,59176,5
ncoppola2009,27439,5
jenihea,44261,3
ncoppola2009,44261,1
jenihea,114770,4
Maggie,84928,5
Alexis,47657,4
Vivian,70538,5
Kimberly,32236,4
Tessa,103764,5
kristen061784,34931,5
Danielle,84436,3
Mayra,107539,5
Veronica,76049,4
ncoppola2009,132315,5
Michelle,129096,2
aillsa22,82256,3
Tamara,80238,5
jenihea,24853,5
monikaelise,55967,4
brianne,82256,5
Kimberly,113643,3
Kimberly,49525,4
Kate,27439,5
cydneykoakes,84928,2
Destiny,67194,5
Tiffany,76049,5
blond4life05,123653,5
rebecca.mae.allen,52406,5
sheridan.lacey89,54887,1
blond4life05,85507,4
Kimberly,114609,1
Janice,52406,5
cocoabeachroxmysox,80238,4
cydneykoakes,68332,5
Alexis,34935,5
Kasey,77998,4
Alejandra,55967,5
Sue,31644,5
aafungfook,72310,1
Samantha,119732,5
alyssaforss,57369,4
smiranda716,80841,5
Kimberly,73186,5
Alexis,61110,5
Lindsey,58940,3
Ylana,54222,4
Ylana,31644,5
Katherine,11960,4
rebecca.mae.allen,129392,5
rebecca.mae.allen,27439,5
riverwaters7,16411,1
aafungfook,78227,5
mud729,114010,5
Courtney,44893,4
Holly,122266,5
hoffpauire,70538,4
Chloe,126098,5
Alicia,54887,1
ajbracho93,32406,4
Chloe,21296,5
xannabananax,119314,5
Katherine,27439,5
jmcorun,34937,5
Chloe,107539,5
Caroline,24853,1
Kaitlin,103764,5
jmcorun,108521,5
cjprintmaker,129267,5
Kate,108260,4
Kelly,82288,2
Ashley,57369,5
Bea,131290,1
Carolyn,71607,4
hoffpauire,34935,5
jmcorun,50818,5
Kate,120558,5
Erin,106758,1
xannabananax,59176,5
Kayla,115417,2
xannabananax,84931,5
Elisa,64921,5
April,80238,1
Leah,80238,5
Heidi,62482,2
Krista,27439,5
Heidi,63583,1
Lizzie,78573,5
m1boyle,68332,1
Heidi,89044,3
schmma17,72816,4
jr1157,116736,5
Jessie,110820,5
cgregory23,34931,3
Nancy,105202,5
Courtney,105202,4
puuurplemonster,60724,4
Betsy,84928,3
Emily,52406,1
puuurplemonster,108521,5
botekit,104741,5
Ellen,76049,3
ennax0r18,103764,3
jr1157,80003,3
paige.janzen,67194,5
puuurplemonster,35525,4
Kimmie,50818,4
Leah,44261,4
Amanda,129267,5
Margaret,71607,5
Kelsey,34935,4
Leah,21296,3
Catie,103764,5
catriona79,59176,5
m1boyle,31644,1
Jenae,67194,2
Melissa,68332,3
emma,27439,5
Eleni,73186,2
Stephanie,116716,5
Lisa,129267,5
Morgan,22563,4
Michelle,54222,5
Mallory,114609,5
Christina,77959,3
amberbemis,32406,5
laura,113643,4
amy.t.walsh,62482,4
Denise,7443,4
Ivy,116313,4
Cassie,78227,4
aazaremba,40899,5
beligomez26,128406,5
samantha,28252,4
Morgan,63583,5
ddenault90,102736,5
Brianna,55967,5
jallen052,128359,4
megan,128359,2
Cassie,87051,4
Jess,52406,4
catjsmith,80841,5
amy.t.walsh,129113,5
denisemcnichols,78510,4
Erin,119314,5
cousino91,56780,5
Emily,44893,2
colvinsb,59176,4
cousino91,27439,3
Rach,47325,4
cousino91,28967,5
gwenelenne,27439,5
stephanie.s.morgan,82092,5
stephanie.s.morgan,121554,4
Laura,84436,3
Z,77625,5
Melinda,78227,2
colvinsb,102736,4
francescaviola,34935,4
aglets.in.the.pool,120558,5
Lynda,68332,4
francescaviola,57369,5
Stephanie,116313,5
colvinsb,34931,4
Kayla,87051,4
lezoey,106758,5
angela,119732,3
Rachel,134054,5
Katharine,134265,5
critter5042,119732,4
Amy,32403,4
Kelly,78227,4
jcd25,82256,3
Laura,114371,5
krystal.a.stevenson,116736,4
beastlyboop,78227,3
ladybugcardoza,34937,5
ladybugcardoza,34931,5
Jasmine,67194,4
Jasmine,34931,4
critter5042,72310,2
Dawn,32403,4
beastlyboop,44893,4
mssmssy,11960,4
sdmaitland,11960,3
Caitlin,77959,4
beastlyboop,84931,5
ladybugcardoza,128359,4
beastlyboop,59176,5
Kristin,32403,5
Rachel,113510,5
critter5042,55967,1
galassonatalie,55967,5
chrisula13,110004,5
mssmssy,106242,5
Mara,32236,5
Amy,31752,2
chrisula13,24853,5
Lilly,114770,5
chrisula13,87051,2
angela,82288,4
Naomi,69157,4
h_a_n_r,82256,4
Francesca,133300,5
Bonnie,126993,3
Emily,70230,5
Nadia,24853,4
h_a_n_r,24853,3
Chelsea,116736,4
Keely,55967,5
sugarshock90,129113,5
Casey,32236,3
juliebarstow,70538,5
Katlin,82288,5
Suzanne,89042,4
bquales,128406,5
kandisferdinand,44261,5
kandisferdinand,54887,5
Lydia,129113,5
Christie,7443,3
becky,24853,2
Edith,32405,5
brianna.s.monger,71771,3
Christie,132315,3
Andrea,80238,5
kandisferdinand,57369,4
hazelday81,114452,3
susubug,126114,5
hazelday81,110004,1
Suzanne,77998,5
bquales,113512,5
hazelday81,78227,2
Kathleen,32406,5
kandisferdinand,84931,4
Claudia,134265,5
DeeDee,34931,4
Catherine,31644,4
Hollie,31644,2
mauna.dasari,119314,5
Chelsea,106758,5
Samantha,84928,2
amanda,47397,5
Miss_Molly_Cule,77878,5
Sarah,117276,5
Lauren,114010,4
Kimberley,114010,5
Rebecca,57369,4
Caitlin,31752,5
Rebecca,16411,5
Tanya,72816,4
Elmira,84436,5
Natalie,119732,4
Natalie,121272,5
Leah,85507,5
Carolyn,75947,2
Elmira,56780,4
Leah,122266,5
hmsmith23,27439,5
Erika,27590,5
krysta.waldrop,72816,4
ashura626,36172,5
Tera,119732,2
Danielle,119732,3
Mara,68332,4
Shanna,60724,5
msbook_girl,106758,5
Shanna,34935,5
Anne,108521,5
s_rudzik,27439,5
ashura626,133300,4
hmsmith23,77951,5
Sarah,134054,5
shalune,34937,4
Stephanie,44261,4
msbook_girl,49525,5
ModNicole,120558,5
palmmadison,27590,5
lasonyawilson21,82288,4
Emily,120558,5
Erika,80238,5
dritta,44893,3
rebekah_hines,114770,4
Kerri,77878,5
cmimmel,68332,5
rebekah_hines,84931,3
Kari,133300,5
Kristen,114609,5
Jamie,27439,5
rebekah_hines,80427,4
Valerie,34935,4
swephie,69157,4
Madeline,80427,4
beerock79,110824,1
jenna.doe,119732,4
Mary,77879,5
Traci,40899,5
Bron,128405,5
Jodi,28967,5
Angella,105593,5
beastlyboop,84436,1
rebekah_hines,128359,3
chels14_07,22563,3
stephanie,61110,1
Kristen,104741,5
annaboegehold,34931,5
Erin,70230,4
Kim,31644,4
ash.a.ma.lie,71771,3
Tia,71607,2
Darla,82288,3
Shannon,27590,4
Kim,85507,5
Emily,77878,5
Judi,109327,5
emevensen,118020,4
Ingrid,128359,3
bharsh27,31644,5
Amanda,11960,2
ModCloth,78227,4
dianneelainehummel,49525,5
Alicia,80841,2
lisaarcher,50818,5
lisaarcher,124877,5
Alicia,57369,3
kenzers0003,124877,5
tess,82288,5
emmerz75,129096,3
Rachel,77949,5
tess,31752,5
Jocelyn,34935,5
Jennifer,113512,4
Ingrid,50818,4
kristine,27439,5
Mardie,128563,5
Kaitlin,61110,5
Ingrid,80841,4
Christina,107539,5
bharsh27,50818,3
Brooke,107539,4
Rachel,27439,5
hmblicher,114452,3
Mallory,129267,5
ModJay,82496,5
Brittany,11960,4
Isabella,31644,5
Megan,72816,2
sarah.wdowiak,77879,4
Andrea,65046,4
Isabella,11960,5
Avery,21296,5
doctorspare,21296,5
Carolyn,27439,4
Karin,84436,5
sara,128405,5
Dani,82496,4
vanillabean349,82496,4
monikaelise,121554,5
Amy,129113,5
Nicole,118948,4
monikaelise,64745,4
monikaelise,114770,5
diana.hilton,76049,2
monikaelise,77959,1
monikaelise,114609,5
Audrey,47325,5
katiewatkins,89042,4
Jeanmarie,34935,5
Audrey,34935,5
nottoberglund,11960,4
Anna,85507,3
Sasha,27439,5
Jeanmarie,77878,5
sarah.wdowiak,102736,4
jennifer.l.lamb,131290,5
monikaelise,21296,1
sarah.wdowiak,107041,5
Samantha,75428,4
rainey.hoey,54222,5
Maeve,47325,4
Tracey,133539,5
Emily,113512,5
Karen,85507,3
Candice,67531,5
Amber,27439,4
Stephanie,114452,3
crabbish21,77878,3
rosedavis756,114610,5
rmvangilder,34937,4
mcasta1038,72816,5
mikki.cronkhite,114770,5
Candice,78227,4
Candice,84436,5
lellx2rescue,108521,5
mikki.cronkhite,132261,4
katiewatkins,108260,5
Mia,22563,5
staceywassif,34935,4
Amber,116736,4
mikki.cronkhite,116736,5
stacilorenzo,58940,3
Kathy,80238,5
saraholson4,64745,5
jocelynd123,34935,5
corvus.mellori,132315,4
Riley,56780,5
Undisclosed,55967,4
jvglovesthe80s,78224,4
Kathy,32405,5
jocelynd123,67197,3
heyjesster,80841,4
trish,110820,3
gwenelenne,31752,3
Jennifer,47657,3
erin2314,47657,4
julia.burch,111781,4
Shelby,105593,5
morgandralston,78573,4
Alice,82288,5
Carrie,57369,4
julia.burch,103764,4
Heather,113512,5
Karla,129113,5
Charona,109327,5
julia.burch,54222,4
melina.holden,68332,5
Cynthia,32406,3
Shannon,34935,5
Crystal,34935,5
Heather,117620,5
Angela,74508,5
Shannon,133300,4
virginia.roberts,49525,2
toastarael,119732,4
Charona,72310,3
Anne,54887,2
Rebecca,80841,5
virginia.roberts,32403,5
jacquebrittain,133656,4
catherinekastens,70538,5
Katie,77951,5
Shannon,50405,5
Chloe,67197,3
Beth,123653,3
Jenae,132261,4
Renee,47325,3
Joanna,104741,5
Joanna,121272,5
Alice,121272,5
Nicole,82496,4
AngelaVickNYC,59176,3
Celeste,50818,5
puuurplemonster,67531,5
phylicia_bush,89042,5
Lucy,128563,5
Krista,44893,4
marneynoelle,115417,5
Abby,89042,4
rosedavis756,27439,5
Katherine,34935,3
Holly,114010,4
lgrienei,67194,5
s.,133300,5
AngelaVickNYC,34931,3
stallings.missy,34931,5
lgrienei,129278,5
rae.phoebe.burns,84931,5
emmerz75,129113,4
Caitlin,114610,5
Holly,67197,4
themartineau,77998,5
Leah,72816,5
phylicia_bush,28967,5
Marie,28252,5
Jordan,122266,5
Sofia,75947,5
Zoe,7443,1
Sarah,7443,3
Erin,32236,5
Jane,72310,4
Jane,128406,5
Sarah,24853,4
Jessica,24853,5
Helena,54222,5
hrbrown87,21296,5
molly,32403,5
Jackie,35272,5
rebecca.crozier,35272,5
hrbrown87,113512,5
Erika,78227,5
mud729,67507,5
Undisclosed,89044,5
Ashley,60724,4
Jill,134026,5
mud729,48629,3
Kimberly,32405,5
ModAmy,52406,5
Sam,113510,5
kew,28967,4
Melissa,82288,4
Christina,55967,5
Brittany,114610,4
shmoopie3,67507,4
Kristle,72310,4
jessiehazelwood,87051,3
tabithanewbold1,77878,4
sweetbrookieb,113512,5
devinmj2342,71434,5
Samantha,11960,5
amclietz,80841,5
radhed86,103764,4
Catherine,27590,5
Kimberly,121554,3
Liz,128359,5
Elise,63583,4
Jess,128359,4
Sarah,56780,3
Liz,110004,1
jessiehazelwood,80841,4
lpm7282,103764,5
annmarieminichiello,109327,4
Tanna,47657,1
mud729,27439,5
Jess,32403,5
Chelsea,114010,3
kristinaygomez,47325,5
rabiolicat,24853,4
Dana,115417,5
batz4books,133300,4
Denise,32236,5
Jean,68332,4
Lauren,131290,4
Helen,131290,2
peapod007,34931,3
Monica,34931,5
Dee,107539,5
shmoopie3,49587,3
firesky_2000,109327,5
shmoopie3,58990,5
melina.holden,78224,2
ddesalle,78224,3
Z,126993,4
Audrey,109327,3
melina.holden,36172,5
fish.n.chips1001,111781,4
alison,116736,5
jbree22,115417,3
mitzysharpe,59176,3
djocasto,32406,5
dschau1,108260,4
Alison,35525,1
amsigarlaki,40899,5
djocasto,65046,5
Eileen,107539,5
Z,77998,5
tmdro,110824,5
Dana,11960,5
Chelsea,50818,4
Danny,47657,5
melina.holden,80238,2
Hayley,11960,3
ddesalle,32236,3
fish.n.chips1001,129393,4
Kristie,24853,1
serena.eve,133300,3
mitzysharpe,114010,5
Hayley,110820,5
Kristie,84436,5
April,21296,5
jr1157,84436,5
Sami,77951,5
verosapphire,78573,5
Molly,28252,5
Mikaela,34935,5
Amber,84436,4
Jasmine,21296,5
alouisem08,114452,3
Laura,77878,4
Jasmine,78573,3
Chloe,129096,4
Joi,58940,5
mitzysharpe,70478,3
ellegorythm,133300,5
amy,24853,4
Jenna,16411,2
Alicia,85507,4
Melissa,128563,5
Ashley,22563,5
a.lauren.anderson,58990,3
a.lauren.anderson,113510,5
Eliza,77625,5
johanna_darilek,47657,5
dpanagiotopoulos9,47657,2
johanna_darilek,49587,5
ollylollie,48629,5
Irina,44893,4
dmbarr2,32406,5
ginga.lea,67507,3
Marnie,77951,4
rmkearney1421,104741,3
Carmel,84931,5
Beth,32406,4
Melissa,131290,2
angie_g_,64921,4
dmbarr2,47397,5
Irina,82288,5
moehoff,132315,5
Irina,77998,4
Megan,74508,3
Marnie,118020,4
brooke.ab,16411,2
Darcy,62447,5
Kate,71607,5
Jennifer,62447,4
Kathleen,58940,5
latinaheat87,131290,4
Christine,59176,5
Irina,63583,4
Elise,111984,5
Holly,129160,3
dmbarr2,32403,5
karlasims1976,82496,4
Angie,82288,4
Ashley,78573,5
brooke.ab,129392,5
Shannon,132315,5
Heather,68332,5
ruthiemn,22563,4
atti1313,54222,4
Anita,103764,5
morgandralston,40899,5
dylan.mariah,68332,5
molybdenum2011,113510,5
Erica,109327,4
debra.touchette,76049,3
brooke.ab,67194,5
erin,89044,5
Amanda,108260,4
Teresa,78573,5
Tara,27439,5
Cass,32405,5
Carolyn,31644,3
laurie3297,28967,4
dylan.mariah,75428,4
kerinb612,82256,5
laurie3297,106758,5
dylan.mariah,106758,5
phams,56780,4
Rochelle,129160,5
dylan.mariah,16411,5
espurbeck,67507,3
victoriatsam333,133300,5
Jessica,56780,2
nataliamrukowicz,7443,4
Krystal,133300,4
Mandi,133539,5
Laurie,118020,5
Catherine,107926,3
Leanne,117276,5
amaniwrites,62447,3
Stephanie,102736,2
Amber,62447,2
Jodie,117276,5
Sarah,47657,4
nest,75947,3
farahdaniella,109327,3
Jodie,56780,5
aloehr00,55967,5
kochkrystal,58990,5
sarah.wdowiak,76049,5
Paige,32406,5
Sara,82288,5
kochkrystal,73186,5
Leanne,108260,4
Ann,120126,4
Sara,32405,2
Britt,47397,4
Erinn,31752,4
Ashly,49587,5
Britt,80003,2
Michele,31644,5
Heather,80841,5
cassideemcdaris,67197,5
Meshe,49587,5
Sara,80427,4
Elizabeth,84931,5
Misty,67507,5
MeeMee,55967,5
Crystal,115417,5
Jasmine,72310,4
Sara,87051,3
Sunny,52406,4
Christina,77878,5
Audrey,110004,5
Ann,21296,5
Nicolle,82496,5
hitomitiffanydemers,27590,3
Katrina,58940,5
tiggletdk,21296,4
Theresa,24853,5
Kasey,116313,5
mary,80238,3
Linda,82288,5
Amanda,113512,5
Rachael,84436,4
Lauren,11960,4
Melissa,62447,5
lexiuhryniuk,80427,5
dvozella,50818,4
Libby,28252,4
Briana,32406,4
laurie3297,55967,4
CJ,55967,4
oyster.katherine,87051,4
Emily,89044,4
Laura,52406,2
Briana,49587,2
Amanda,77625,4
Anna,24853,4
Christi,113510,4
mmmjulie,32403,3
Brianna,77625,2
Beth,109327,5
Jessica,108260,4
rainey.hoey,104356,5
Kristen,117276,5
hitomitiffanydemers,58940,4
alliemadigan,105593,5
hitomitiffanydemers,128563,5
Chelsea,32406,5
aeliason22,47397,5
mlirobinson,61110,5
Jo,78227,4
Karla,21296,3
Jo,84436,4
Michele,106758,3
sweetheartjess,77998,4
Michele,82256,4
marneynoelle,73186,5
crocodilehunter,113211,2
janayafe,16411,2
April,49587,5
Ellen,69157,5
Michele,50405,4
ellegorythm,134026,5
bradley.alison.m,128359,4
Scienter,129392,3
Laura,32403,4
janayafe,113211,4
Cheryl,102736,5
cailincorbett,55967,2
aeliason22,55967,3
sweetheartjess,55967,5
ModCloth,84436,5
lizmology,78573,4
nmcculla,104741,2
sally,128359,2
eva.billingsley,55967,3
sheridan.lacey89,77949,5
brooke.ab,110004,3
nmcculla,59176,5
eva.billingsley,114770,5
Amy,58940,5
Brie,67531,4
Hannah,114010,4
lizmology,72816,1
Ria,77878,3
go.zeki,32405,4
sarah,82256,2
nmcculla,50818,4
Alanna,27439,5
ModCloth,47325,5
quiltingchickens,129392,4
nmcculla,24853,3
nmcculla,56780,3
krispiechan,56780,5
jesusdancer08,126098,5
sweetheartjess,122266,5
brooke.ab,49587,4
nmcculla,70538,5
Chloe,22563,3
Christine,52406,5
Brie,28967,5
sheridan.lacey89,21296,3
ddenault90,129267,5
jbree22,126993,5
Tiffany,78510,5
Amber,126114,3
Grace,77625,5
Rachael,22563,5
poochiecomehere,126993,5
Reagan,35272,5
Corinne,62447,3
natsha.shaikh,35272,5
bea.nobles,114452,1
Rachel,74508,2
Carrie,16411,4
s_rudzik,35272,5
Ashleigh,126993,4
Reagan,40899,5
Jen,80427,4
jr1157,105593,5
Angie,61110,4
susymaciel,34937,5
Charlene,73186,5
Jenn,61110,4
jensalamat,133300,4
Tiffany,128406,5
julie,82256,5
Kristina,103764,4
Sharon,133539,4
Jaime,22563,5
cassie.kralicek,22563,5
susymaciel,32236,5
Reagan,76049,5
Bec,55967,5
natsha.shaikh,82288,3
Abby,109327,3
susymaciel,59176,5
Eliza,114770,4
lezoey,129267,5
Andrea,133539,5
Meredith,67507,3
Sonia,133539,5
Miriam,61110,5
Kyeli,120558,4
Corrie,114371,5
Meredith,114770,5
susymaciel,113512,2
krystal.a.stevenson,82256,3
Teanette,80427,4
Tara,128563,3
whit,104741,4
Casey,117276,4
cedittmer,40899,5
Cassie,72816,3
Allie,57369,2
Miriam,89044,4
Erin,27439,5
susymaciel,40899,4
Casey,21296,2
Miriam,89042,4
Meaghan,64745,5
kaax2d,106242,5
cedittmer,28252,5
Heidi,89042,3
Grace,106758,5
bethlassiter76,129267,3
dpanagiotopoulos9,54222,4
Kim,89044,5
Bronwyn,72816,5
Julie,31752,4
Donna,84436,4
beligomez26,24853,5
Hope,105202,5
sarahthemidwife,108260,5
Liz,62447,4
Kerri,73186,5
Holly,68332,3
Elisabeth,134026,5
rebekah_hines,104741,5
Angela,44893,3
Angela,32406,3
Julie,40899,5
Brandie,44261,2
Abigail,84931,5
Elisabeth,67194,5
arblakely26,80238,5
bethlassiter76,107539,5
Abigail,80238,3
Chloe,32403,4
arblakely26,62447,1
Nicole,48629,4
Amanda,114371,5
Morgan,113211,3
lgkatz,56289,5
Kayla,80003,4
info,28967,5
Kathryn,107041,4
jaymefeldmann,77878,4
